DIP-36754N|uniprotkb:Q08050,DIP-33887N|refseq:NP_001058|uniprotkb:P11388,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192014E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus']"
DIP-57045N|uniprotkb:Q14493,DIP-29875N|refseq:NP_002902|uniprotkb:Q92900,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192018E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Nucleus']"
DIP-50395N|uniprotkb:O75531,DIP-50395N|uniprotkb:O75531,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-192019E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Nucleus']"
DIP-952N|refseq:NP_004371|uniprotkb:Q92793,DIP-1057N|uniprotkb:P10242,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192058E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']",['Nucleus']
DIP-55771N|uniprotkb:P14735,DIP-55771N|uniprotkb:P14735,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-192059E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-55771N|uniprotkb:P14735,DIP-6024N|refseq:NP_000198|uniprotkb:P01308,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0570(protein cleavage),DIP-192060E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],
DIP-29913N|refseq:NP_000406|uniprotkb:P10997,DIP-55771N|uniprotkb:P14735,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0570(protein cleavage)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-192062E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,['Cytoplasm']
DIP-46470N|refseq:NP_002045|uniprotkb:P01275,DIP-55771N|uniprotkb:P14735,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0570(protein cleavage)|MI:0407(direct interaction),DIP-192063E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,['Cytoplasm']
DIP-46517N|uniprotkb:O95983,DIP-33440N|uniprotkb:Q01860,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192072E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus']"
DIP-59913N|refseq:NP_003097|uniprotkb:P48431,DIP-46517N|uniprotkb:O95983,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192073E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-46517N|uniprotkb:O95983,DIP-57667N|uniprotkb:O43474,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192074E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-42826N|uniprotkb:P30622,DIP-42826N|uniprotkb:P30622,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:1127(putative self interaction)|MI:1127(putative self interaction)|MI:1127(putative self interaction)|MI:1127(putative self interaction)|MI:1127(putative self interaction)|MI:1127(putative self interaction)|MI:1127(putative self interaction)|MI:1127(putative self interaction)|MI:1127(putative self interaction)|MI:1127(putative self interaction)|MI:1127(putative self interaction)|MI:1127(putative self interaction),DIP-192182E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-630N|refseq:NP_000154|uniprotkb:P10912,DIP-630N|refseq:NP_000154|uniprotkb:P10912,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192204E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,
DIP-5732N|refseq:NP_000112|uniprotkb:P19235,DIP-5732N|refseq:NP_000112|uniprotkb:P19235,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192205E,dip-quality-status:core,dip:0004(small scale),,
DIP-31095N|uniprotkb:Q92556,DIP-40884N|uniprotkb:O14514,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192268E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],
DIP-60525N|uniprotkb:P24844,DIP-39973N|uniprotkb:Q13131,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction),DIP-192282E,dip-quality-status:core,dip:0004(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-34427N|refseq:NP_004480|uniprotkb:Q13227,DIP-951N|uniprotkb:Q9Y618,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-192312E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,['Nucleus']
DIP-46656N|uniprotkb:O75475,DIP-24244N|uniprotkb:Q99708,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association),DIP-192336E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-29758N|uniprotkb:Q9H1Y0,DIP-45969N|refseq:NP_055596|uniprotkb:Q8TDY2,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192358E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],"['Cytoplasm', 'Nucleus']"
DIP-38194N|refseq:NP_005849|uniprotkb:O43823,DIP-29222N|uniprotkb:Q9UBL3,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192409E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']",['Nucleus']
DIP-38194N|refseq:NP_005849|uniprotkb:O43823,DIP-29223N|uniprotkb:P61964,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192412E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']",['Nucleus']
DIP-38194N|refseq:NP_005849|uniprotkb:O43823,DIP-34476N|refseq:NP_115963|uniprotkb:Q9C005,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192414E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Nucleus', 'Golgi apparatus']"
DIP-60580N|uniprotkb:Q15468,DIP-49904N|uniprotkb:Q9HC77,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-192483E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-38215N|refseq:NP_006504|uniprotkb:P49591,DIP-38215N|refseq:NP_006504|uniprotkb:P49591,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-192486E,dip-quality-status:core,dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-38180N|uniprotkb:P13674,DIP-38180N|uniprotkb:P13674,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-192491E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Endoplasmic reticulum'],['Endoplasmic reticulum']
DIP-33197N|uniprotkb:O15144,DIP-60587N|refseq:NP_872422|uniprotkb:Q7Z6K5,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192493E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],
DIP-29042N|refseq:NP_003932|uniprotkb:O00401,DIP-33197N|uniprotkb:O15144,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192494E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']",['Cytoplasm']
DIP-38114N|uniprotkb:Q15652,DIP-37451N|refseq:NP_689830|uniprotkb:Q8IYW5,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192429E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-33603N|uniprotkb:Q14676,DIP-29936N|uniprotkb:Q96RL1,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192430E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-33603N|uniprotkb:Q14676,DIP-38114N|uniprotkb:Q15652,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192431E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-50466N|uniprotkb:Q9BTP7,DIP-43972N|refseq:NP_065988|uniprotkb:Q8IYD8,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-192441E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-44226N|refseq:NP_003753|uniprotkb:O75379,DIP-60562N|refseq:NP_037397|uniprotkb:Q9UID3,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192445E,dip-quality-status:core,dip:0004(small scale),['Golgi apparatus'],['Golgi apparatus']
DIP-44224N|refseq:NP_005810|uniprotkb:O43752,DIP-60562N|refseq:NP_037397|uniprotkb:Q9UID3,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192446E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Golgi apparatus'],['Golgi apparatus']
DIP-57843N|uniprotkb:Q8N1B4,DIP-60562N|refseq:NP_037397|uniprotkb:Q9UID3,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192450E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Golgi apparatus'],['Golgi apparatus']
DIP-49904N|uniprotkb:Q9HC77,DIP-49904N|uniprotkb:Q9HC77,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-192482E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-56943N|uniprotkb:O95810,DIP-60484N|refseq:NP_659477|uniprotkb:Q969G5,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192080E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-297N|uniprotkb:Q12962,DIP-60591N|uniprotkb:Q7Z7C8,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192546E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus']"
DIP-297N|uniprotkb:Q12962,DIP-1078N|refseq:NP_003185|uniprotkb:P20226,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192509E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-297N|uniprotkb:Q12962,DIP-29045N|refseq:NP_085151|uniprotkb:Q8WTS6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-192514E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale),['Nucleus'],['Nucleus']
DIP-36N|refseq:NP_612482|uniprotkb:P08047,DIP-29047N|uniprotkb:Q15545,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192538E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale),"['Cytoplasm', 'Nucleus']",['Nucleus']
DIP-29047N|uniprotkb:Q15545,DIP-150N|refseq:NP_003394|uniprotkb:P25490,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192539E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale),['Nucleus'],['Nucleus']
DIP-29047N|uniprotkb:Q15545,DIP-394N|uniprotkb:Q16619,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192540E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale),['Nucleus'],
DIP-654N|refseq:NP_009053|uniprotkb:P22415,DIP-29047N|uniprotkb:Q15545,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192541E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale),['Nucleus'],['Nucleus']
DIP-2895N|refseq:NP_000585|uniprotkb:P01375,DIP-57842N|uniprotkb:Q9H0F6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192609E,dip-quality-status:core,dip:0004(small scale),,['Cytoplasm']
DIP-44034N|refseq:NP_060469|uniprotkb:Q96EP0,DIP-2895N|refseq:NP_000585|uniprotkb:P01375,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192610E,dip-quality-status:core,dip:0004(small scale),['Cytoplasm'],
DIP-35264N|uniprotkb:Q13127,DIP-24220N|uniprotkb:Q92769,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192627E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus']"
DIP-29875N|refseq:NP_002902|uniprotkb:Q92900,DIP-33069N|refseq:NP_002361|uniprotkb:P61326,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192629E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Nucleus']"
DIP-29875N|refseq:NP_002902|uniprotkb:Q92900,DIP-33070N|refseq:NP_005096|uniprotkb:Q9Y5S9,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192630E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Nucleus']"
DIP-33218N|refseq:NP_055555|uniprotkb:P38919,DIP-29875N|refseq:NP_002902|uniprotkb:Q92900,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192631E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Nucleus']"
DIP-42189N|uniprotkb:Q15154,DIP-60601N|uniprotkb:O75665,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192569E,dip-quality-status:core,dip:0004(small scale),['Cytoplasm'],"['Cytoplasm', 'Nucleus']"
DIP-60603N|uniprotkb:Q8TDG4,DIP-41247N|refseq:NP_478123|uniprotkb:O43502,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192573E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,"['Cytoplasm', 'Nucleus', 'Mitochondrion']"
DIP-40910N|refseq:NP_004286|uniprotkb:Q9BUZ4,DIP-40910N|refseq:NP_004286|uniprotkb:Q9BUZ4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-192603E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Nucleus']"
DIP-47737N|uniprotkb:Q9BYM8,DIP-2895N|refseq:NP_000585|uniprotkb:P01375,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192608E,dip-quality-status:core,dip:0004(small scale),,
DIP-28150N|refseq:NP_008882|uniprotkb:Q15542,DIP-297N|uniprotkb:Q12962,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192692E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-29047N|uniprotkb:Q15545,DIP-297N|uniprotkb:Q12962,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192694E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-38920N|refseq:NP_114129|uniprotkb:Q5VWG9,DIP-297N|uniprotkb:Q12962,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192695E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-297N|uniprotkb:Q12962,DIP-495N|refseq:NP_005634|uniprotkb:Q15544,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192696E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-28150N|refseq:NP_008882|uniprotkb:Q15542,DIP-35350N|refseq:NP_003176|uniprotkb:O00268,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192697E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-60591N|uniprotkb:Q7Z7C8,DIP-28150N|refseq:NP_008882|uniprotkb:Q15542,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192699E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']",['Nucleus']
DIP-60591N|uniprotkb:Q7Z7C8,DIP-35350N|refseq:NP_003176|uniprotkb:O00268,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192701E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']",['Nucleus']
DIP-496N|refseq:NP_005635|uniprotkb:Q16514,DIP-60591N|uniprotkb:Q7Z7C8,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192702E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus']"
DIP-29223N|uniprotkb:P61964,DIP-34598N|refseq:NP_055542|uniprotkb:Q9UMN6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192653E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-29224N|refseq:NP_005048|uniprotkb:Q15291,DIP-34598N|refseq:NP_055542|uniprotkb:Q9UMN6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192654E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-29222N|uniprotkb:Q9UBL3,DIP-34598N|refseq:NP_055542|uniprotkb:Q9UMN6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192655E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-34476N|refseq:NP_115963|uniprotkb:Q9C005,DIP-34598N|refseq:NP_055542|uniprotkb:Q9UMN6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192656E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Nucleus', 'Golgi apparatus']",['Nucleus']
DIP-33474N|uniprotkb:P46821,DIP-34598N|refseq:NP_055542|uniprotkb:Q9UMN6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192657E,dip-quality-status:core,dip:0004(small scale),['Cytoplasm'],['Nucleus']
DIP-34598N|refseq:NP_055542|uniprotkb:Q9UMN6,DIP-46656N|uniprotkb:O75475,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192658E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-34598N|refseq:NP_055542|uniprotkb:Q9UMN6,DIP-32955N|uniprotkb:P51610,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192659E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus']"
DIP-38172N|refseq:NP_077007|uniprotkb:Q9BQA1,DIP-34598N|refseq:NP_055542|uniprotkb:Q9UMN6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192660E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']",['Nucleus']
DIP-34598N|refseq:NP_055542|uniprotkb:Q9UMN6,DIP-33145N|uniprotkb:P52597,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192661E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-34598N|refseq:NP_055542|uniprotkb:Q9UMN6,DIP-48484N|uniprotkb:Q92945,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192662E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus']"
DIP-34598N|refseq:NP_055542|uniprotkb:Q9UMN6,DIP-50256N|uniprotkb:Q9H0J4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192663E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],
DIP-34476N|refseq:NP_115963|uniprotkb:Q9C005,DIP-29223N|uniprotkb:P61964,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192664E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Nucleus', 'Golgi apparatus']",['Nucleus']
DIP-38919N|uniprotkb:Q12830,DIP-34476N|refseq:NP_115963|uniprotkb:Q9C005,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192665E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Nucleus', 'Golgi apparatus']"
DIP-34476N|refseq:NP_115963|uniprotkb:Q9C005,DIP-57685N|uniprotkb:P28370,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192667E,dip-quality-status:core,dip:0004(small scale),"['Nucleus', 'Golgi apparatus']",['Nucleus']
DIP-34476N|refseq:NP_115963|uniprotkb:Q9C005,DIP-60550N|refseq:NP_001003681|uniprotkb:Q9UGU5,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192668E,dip-quality-status:core,dip:0004(small scale),"['Nucleus', 'Golgi apparatus']",['Nucleus']
DIP-60552N|uniprotkb:Q8IXM2,DIP-34476N|refseq:NP_115963|uniprotkb:Q9C005,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-192671E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],"['Nucleus', 'Golgi apparatus']"
DIP-34476N|refseq:NP_115963|uniprotkb:Q9C005,DIP-39340N|uniprotkb:Q96JM2,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192672E,dip-quality-status:core,dip:0004(small scale),"['Nucleus', 'Golgi apparatus']",['Nucleus']
DIP-34476N|refseq:NP_115963|uniprotkb:Q9C005,DIP-29224N|refseq:NP_005048|uniprotkb:Q15291,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-192673E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),"['Nucleus', 'Golgi apparatus']",['Nucleus']
DIP-34476N|refseq:NP_115963|uniprotkb:Q9C005,DIP-29222N|uniprotkb:Q9UBL3,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-192674E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Nucleus', 'Golgi apparatus']",['Nucleus']
DIP-32955N|uniprotkb:P51610,DIP-34476N|refseq:NP_115963|uniprotkb:Q9C005,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192675E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Nucleus', 'Golgi apparatus']"
