ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-661N|refseq:NP_036079|uniprotkb:P63085,DIP-267N|refseq:NP_446309|uniprotkb:Q62622,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-186444E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-46811N|uniprotkb:Q63155,DIP-29117N|uniprotkb:P63086,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0217(phosphorylation reaction)|MI:0915(physical association)|MI:0217(phosphorylation reaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0217(phosphorylation reaction),DIP-186445E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29064N|refseq:NP_001028852|uniprotkb:P21707,DIP-29205N|refseq:NP_112253|uniprotkb:P60881,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186352E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29064N|refseq:NP_001028852|uniprotkb:P21707,DIP-35503N|refseq:NP_036795|uniprotkb:P63045,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186353E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-38195N|refseq:NP_002699|uniprotkb:P62136,DIP-30882N|refseq:NP_445926|uniprotkb:O35274,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186365E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40850N|refseq:NP_445925|uniprotkb:O35867,DIP-38195N|refseq:NP_002699|uniprotkb:P62136,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186367E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-1073N|refseq:NP_036771|uniprotkb:P11345,DIP-32990N|refseq:NP_058894|uniprotkb:P35465,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0217(phosphorylation reaction),DIP-186423E,dip-quality-status:core,dip:0004(small scale)
DIP-1073N|refseq:NP_036771|uniprotkb:P11345,DIP-39742N|uniprotkb:O96013,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction),DIP-186424E,dip-quality-status:core,dip:0004(small scale)
DIP-29761N|refseq:NP_446289|uniprotkb:P84092,DIP-29399N|refseq:NP_031914|uniprotkb:Q60838,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186906E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29761N|refseq:NP_446289|uniprotkb:P84092,DIP-59045N,taxid:10116(Rattus norvegicus),taxid:-2(chemical synthesis),MI:0407(direct interaction),DIP-186907E,dip-quality-status:core,dip:0004(small scale)
DIP-59090N|uniprotkb:P59215,DIP-59091N|uniprotkb:Q08116,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-187019E,dip-quality-status:core,dip:0004(small scale)
DIP-59092N|uniprotkb:P49798,DIP-59090N|uniprotkb:P59215,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-187020E,dip-quality-status:core,dip:0004(small scale)
DIP-59090N|uniprotkb:P59215,DIP-40869N|uniprotkb:P49802,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-187021E,dip-quality-status:core,dip:0004(small scale)
DIP-59090N|uniprotkb:P59215,DIP-59093N|uniprotkb:P57771,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-187022E,dip-quality-status:core,dip:0004(small scale)
DIP-59090N|uniprotkb:P59215,DIP-50368N|uniprotkb:O43665,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-187023E,dip-quality-status:core,dip:0004(small scale)
DIP-59094N|refseq:NP_002919|uniprotkb:O15492,DIP-59090N|uniprotkb:P59215,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-187025E,dip-quality-status:core,dip:0004(small scale)
DIP-59095N|refseq:NP_036551|uniprotkb:Q9UGC6,DIP-59090N|uniprotkb:P59215,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-187026E,dip-quality-status:core,dip:0004(small scale)
DIP-59090N|uniprotkb:P59215,DIP-59096N|refseq:NP_570138|uniprotkb:Q9NS28,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187027E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29255N|refseq:NP_008867|uniprotkb:P55854,DIP-5994N|refseq:NP_062055,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-187056E,dip-quality-status:core,dip:0004(small scale)
DIP-44832N|refseq:NP_446320|uniprotkb:Q62765,DIP-59135N|refseq:NP_776829|uniprotkb:Q28146,taxid:10116(Rattus norvegicus),taxid:9913(Bos taurus),MI:0407(direct interaction),DIP-187151E,dip-quality-status:core,dip:0004(small scale)
DIP-44832N|refseq:NP_446320|uniprotkb:Q62765,DIP-40508N|uniprotkb:Q63373,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-187152E,dip-quality-status:core,dip:0004(small scale)
DIP-29715N|refseq:NP_001007236|uniprotkb:P29994,DIP-29715N|refseq:NP_001007236|uniprotkb:P29994,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187160E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-30978N|refseq:NP_542420|uniprotkb:P21575,DIP-30978N|refseq:NP_542420|uniprotkb:P21575,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187184E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59127N|refseq:NP_114182|uniprotkb:P80386,DIP-57168N|uniprotkb:P54645,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-187142E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-57168N|uniprotkb:P54645,DIP-37278N|refseq:NP_037142|uniprotkb:P80385,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187143E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29832N|uniprotkb:P63146,DIP-59208N|refseq:NP_001171542|uniprotkb:D5MTH0,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-187374E,dip-quality-status:core,dip:0004(small scale)
DIP-59169N|refseq:NP_001081615|uniprotkb:Q91977,DIP-33702N|uniprotkb:Q00960,taxid:8355(Xenopus laevis),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction),DIP-187195E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-24261N|uniprotkb:P62988,DIP-37656N|uniprotkb:Q9JK66,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-187240E,dip-quality-status:core,dip:0004(small scale)
DIP-29727N,DIP-59191N|refseq:NP_001120791|uniprotkb:B2B9B0,taxid:-2(chemical synthesis),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-187247E,dip-quality-status:core,dip:0004(small scale)
DIP-37188N|refseq:NP_063969|uniprotkb:P11762,DIP-1050N|refseq:NP_005334|uniprotkb:P01112,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-187307E,dip-quality-status:core,dip:0004(small scale)
DIP-41779N|uniprotkb:P19332,DIP-50866N|uniprotkb:Q02790,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187338E,dip-quality-status:core,dip:0004(small scale)
DIP-5717N|refseq:NP_036863|uniprotkb:Q63604,DIP-5717N|refseq:NP_036863|uniprotkb:Q63604,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-187341E,dip-quality-status:core,dip:0004(small scale)
DIP-37029N|refseq:NP_112249|uniprotkb:P54311,DIP-586N|refseq:NP_776497|uniprotkb:P63212,taxid:10116(Rattus norvegicus),taxid:9913(Bos taurus),MI:0915(physical association),DIP-187348E,dip-quality-status:core,dip:0004(small scale)
DIP-33948N|refseq:NP_000015|uniprotkb:P07550,DIP-37029N|refseq:NP_112249|uniprotkb:P54311,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-187350E,dip-quality-status:core,dip:0004(small scale)
DIP-41167N|uniprotkb:O43566,DIP-59090N|uniprotkb:P59215,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-187024E,dip-quality-status:core,dip:0004(small scale)
DIP-59191N|refseq:NP_001120791|uniprotkb:B2B9B0,DIP-36896N|uniprotkb:P62989,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-187248E,dip-quality-status:core,dip:0004(small scale)
DIP-588N|uniprotkb:P04896,DIP-37029N|refseq:NP_112249|uniprotkb:P54311,taxid:9913(Bos taurus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-187347E,dip-quality-status:core,dip:0004(small scale)
DIP-5994N|refseq:NP_062055,DIP-5994N|refseq:NP_062055,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187055E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-5994N|refseq:NP_062055,DIP-44088N|refseq:NP_003329|uniprotkb:P51668,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0204(deubiquitination reaction)|MI:0915(physical association),DIP-187059E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-57088N|uniprotkb:P04775,DIP-59128N|uniprotkb:P07463,taxid:10116(Rattus norvegicus),taxid:5888(Paramecium tetraurelia),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187144E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59214N|refseq:NP_001178792|uniprotkb:Q9QVC8,DIP-41779N|uniprotkb:P19332,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-187337E,dip-quality-status:core,dip:0004(small scale)
DIP-766N|uniprotkb:P61765,DIP-29191N|refseq:NP_074052|uniprotkb:Q62768,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-187814E,dip-quality-status:core,dip:0004(small scale)
DIP-29191N|refseq:NP_074052|uniprotkb:Q62768,DIP-108N|refseq:NP_446240|uniprotkb:P32851,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-187815E,dip-quality-status:core,dip:0004(small scale)
DIP-32990N|refseq:NP_058894|uniprotkb:P35465,DIP-59420N,taxid:10116(Rattus norvegicus),taxid:-2(chemical synthesis),MI:0217(phosphorylation reaction),DIP-187844E,dip-quality-status:core,dip:0004(small scale)
DIP-30952N|refseq:NP_001077280|uniprotkb:P19491,DIP-30952N|refseq:NP_001077280|uniprotkb:P19491,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187538E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59341N,DIP-40957N|uniprotkb:P18266,taxid:-2(chemical synthesis),taxid:10116(Rattus norvegicus),MI:0217(phosphorylation reaction),DIP-187647E,dip-quality-status:core,dip:0004(small scale)
DIP-59342N,DIP-40957N|uniprotkb:P18266,taxid:-2(chemical synthesis),taxid:10116(Rattus norvegicus),MI:0217(phosphorylation reaction),DIP-187648E,dip-quality-status:core,dip:0004(small scale)
DIP-5994N|refseq:NP_062055,DIP-32709N|refseq:NP_003202|uniprotkb:Q13569,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-187710E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-5994N|refseq:NP_062055,DIP-6130N|refseq:NP_001632|uniprotkb:P27695,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-187711E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59370N|refseq:NP_036960|uniprotkb:P54287,DIP-41587N|uniprotkb:P55040,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-187702E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-30952N|refseq:NP_001077280|uniprotkb:P19491,DIP-59340N|uniprotkb:B2GV74,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-187774E,dip-quality-status:core,dip:0004(small scale)
DIP-30929N|refseq:NP_113796|uniprotkb:P19490,DIP-59340N|uniprotkb:B2GV74,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-187646E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-38519N|refseq:NP_035195|uniprotkb:O35973,DIP-47809N|refseq:NP_620691|uniprotkb:Q9DC28,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-188211E,dip-quality-status:core,dip:0004(small scale)
DIP-47809N|refseq:NP_620691|uniprotkb:Q9DC28,DIP-38518N|refseq:NP_035196|uniprotkb:O54943,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188213E,dip-quality-status:core,dip:0004(small scale)
DIP-44833N|refseq:NP_031937|uniprotkb:O35393,DIP-29117N|uniprotkb:P63086,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-188377E,dip-quality-status:core,dip:0004(small scale)
DIP-46223N|refseq:NP_037041|uniprotkb:P34080,DIP-249N|uniprotkb:P45983,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction),DIP-188315E,dip-quality-status:core,dip:0004(small scale)
DIP-46223N|refseq:NP_037041|uniprotkb:P34080,DIP-30985N|refseq:NP_002737|uniprotkb:P27361,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction),DIP-188316E,dip-quality-status:core,dip:0004(small scale)
DIP-46223N|refseq:NP_037041|uniprotkb:P34080,DIP-30987N|uniprotkb:Q16539,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction),DIP-188317E,dip-quality-status:core,dip:0004(small scale)
DIP-41848N|refseq:NP_035938|uniprotkb:P27577,DIP-29117N|uniprotkb:P63086,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0217(phosphorylation reaction),DIP-188392E,dip-quality-status:core,dip:0004(small scale)
DIP-392N|uniprotkb:Q00987,DIP-40507N|refseq:NP_037043|uniprotkb:P29067,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188574E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-30929N|refseq:NP_113796|uniprotkb:P19490,DIP-59551N|refseq:NP_001020303|uniprotkb:Q5BJU5,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188617E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-46811N|uniprotkb:Q63155,DIP-46151N|uniprotkb:Q9HD67,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-188851E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-31970N|refseq:NP_001106796|uniprotkb:P23818,DIP-41720N|uniprotkb:Q71RJ2,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-188620E,dip-quality-status:core,dip:0004(small scale)
DIP-37053N|refseq:NP_445809|uniprotkb:Q9WU82,DIP-48902N|refseq:NP_112623|uniprotkb:Q9Z1Y3,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-189475E,dip-quality-status:core,dip:0004(small scale)
DIP-42063N|uniprotkb:P23471,DIP-53082N|uniprotkb:Q63198,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-189169E,dip-quality-status:core,dip:0004(small scale)
DIP-59714N|uniprotkb:Q12860,DIP-59715N|uniprotkb:Q62656,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-189170E,dip-quality-status:core,dip:0004(small scale)
DIP-40808N|refseq:NP_037042|uniprotkb:P29066,DIP-33401N|uniprotkb:P35348,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-189178E,dip-quality-status:core,dip:0004(small scale)
DIP-59689N|refseq:NP_783169|uniprotkb:Q7TPK6,DIP-59688N|uniprotkb:Q9JMI9,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-189023E,dip-quality-status:core,dip:0004(small scale)
DIP-59551N|refseq:NP_001020303|uniprotkb:Q5BJU5,DIP-31970N|refseq:NP_001106796|uniprotkb:P23818,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-189088E,dip-quality-status:core,dip:0004(small scale)
DIP-41720N|uniprotkb:Q71RJ2,DIP-59551N|refseq:NP_001020303|uniprotkb:Q5BJU5,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-189089E,dip-quality-status:core,dip:0004(small scale)
DIP-17016N|uniprotkb:O08816,DIP-59488N|uniprotkb:Q8X2D5,taxid:10116(Rattus norvegicus),taxid:83334(Escherichia coli O157:H7),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-189577E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-17016N|uniprotkb:O08816,DIP-17016N|uniprotkb:O08816,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-189578E,dip-quality-status:core,dip:0004(small scale)
DIP-5715N|refseq:NP_036742|uniprotkb:P07174,DIP-346N|refseq:NP_002518|uniprotkb:P20783,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-189583E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-5715N|refseq:NP_036742|uniprotkb:P07174,DIP-59840N|refseq:NP_001106168|uniprotkb:P01139,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-189584E,dip-quality-status:core,dip:0004(small scale)
DIP-29528N|uniprotkb:P62161,DIP-59845N|uniprotkb:H6VQ94,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-189617E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59866N|refseq:NP_037076|uniprotkb:P30729,DIP-36293N|refseq:NP_036833|uniprotkb:P18090,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-189648E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59867N|refseq:NP_058687|uniprotkb:P15823,DIP-59866N|refseq:NP_037076|uniprotkb:P30729,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-189649E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29715N|refseq:NP_001007236|uniprotkb:P29994,DIP-46162N|refseq:NP_083157|uniprotkb:Q3U182,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-189694E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59941N|refseq:NP_001099190|uniprotkb:Q63746,DIP-38953N|refseq:NP_954888|uniprotkb:Q7TQN4,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-189951E,dip-quality-status:core,dip:0004(small scale)
DIP-38953N|refseq:NP_954888|uniprotkb:Q7TQN4,DIP-40507N|refseq:NP_037043|uniprotkb:P29067,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-189952E,dip-quality-status:core,dip:0004(small scale)
DIP-59957N,DIP-59956N|refseq:NP_001102437|uniprotkb:P20789,taxid:-2(chemical synthesis),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-189973E,dip-quality-status:core,dip:0004(small scale)
DIP-29842N|refseq:NP_766633|uniprotkb:Q8K3Y6,DIP-29842N|refseq:NP_766633|uniprotkb:Q8K3Y6,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction),DIP-189818E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-31124N|refseq:NP_002573|uniprotkb:O95453,DIP-29842N|refseq:NP_766633|uniprotkb:Q8K3Y6,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-189819E,dip-quality-status:core,dip:0004(small scale)
DIP-59942N|refseq:NP_036743|uniprotkb:Q06518,DIP-38953N|refseq:NP_954888|uniprotkb:Q7TQN4,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-189867E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-41142N|uniprotkb:P19493,DIP-41142N|uniprotkb:P19493,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190049E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60007N|refseq:NP_036701|uniprotkb:P13264,DIP-60007N|refseq:NP_036701|uniprotkb:P13264,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-190204E,dip-quality-status:core,dip:0004(small scale)
DIP-41365N|refseq:NP_542144|uniprotkb:Q9ES54,DIP-60008N|refseq:NP_035802|uniprotkb:P70362,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-190206E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60041N|refseq:NP_001102741|uniprotkb:D3ZAR1,DIP-29695N|refseq:NP_000518|uniprotkb:P01130,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190284E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
