ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-48062N|uniprotkb:P0ABG7,DIP-10281N|refseq:NP_414628|uniprotkb:P11880,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99157E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-48063N|uniprotkb:P0AGF6,DIP-10289N|refseq:NP_417436|uniprotkb:P17802,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99160E,dip-quality-status:,dip:0005(high throughput)
DIP-10293N|refseq:NP_414651|uniprotkb:P30011,DIP-35860N|uniprotkb:P0AG55,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99162E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35882N|uniprotkb:P0A7J7,DIP-10293N|refseq:NP_414651|uniprotkb:P30011,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99163E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47904N|uniprotkb:P0A7U3,DIP-10293N|refseq:NP_414651|uniprotkb:P30011,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99164E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31860N|uniprotkb:P0AFG0,DIP-48067N|uniprotkb:P0ADA3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99201E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35745N|uniprotkb:P0A7M2,DIP-48067N|uniprotkb:P0ADA3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99208E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-48067N|uniprotkb:P0ADA3,DIP-47911N|uniprotkb:P0A7M6,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99209E,dip-quality-status:,dip:0005(high throughput)
DIP-35970N|uniprotkb:P0AG51,DIP-48067N|uniprotkb:P0ADA3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99210E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-48067N|uniprotkb:P0ADA3,DIP-35968N|uniprotkb:P0A7N9,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99211E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10194N|refseq:NP_416617|uniprotkb:P00959,DIP-10358N|refseq:NP_418659|uniprotkb:P28903,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99217E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10358N|refseq:NP_418659|uniprotkb:P28903,DIP-48069N|uniprotkb:P0AAX8,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99219E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-48070N|uniprotkb:P64534,DIP-10358N|refseq:NP_418659|uniprotkb:P28903,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99220E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9078N|refseq:NP_418608|uniprotkb:P33224,DIP-47855N|uniprotkb:P0A776,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99221E,dip-quality-status:,dip:0005(high throughput)
DIP-31833N|uniprotkb:P0ACF4,DIP-47855N|uniprotkb:P0A776,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99223E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35976N|uniprotkb:P0ADY7,DIP-47855N|uniprotkb:P0A776,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99224E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47855N|uniprotkb:P0A776,DIP-47852N|uniprotkb:P0AG48,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99226E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47855N|uniprotkb:P0A776,DIP-35885N|uniprotkb:P68919,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99227E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47855N|uniprotkb:P0A776,DIP-35745N|uniprotkb:P0A7M2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99228E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47855N|uniprotkb:P0A776,DIP-47889N|uniprotkb:P0A7T7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99230E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47855N|uniprotkb:P0A776,DIP-47904N|uniprotkb:P0A7U3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99231E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35857N|uniprotkb:P0A7U7,DIP-47855N|uniprotkb:P0A776,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99232E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47878N|uniprotkb:P0AAS7,DIP-47855N|uniprotkb:P0A776,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99233E,dip-quality-status:,dip:0005(high throughput)
DIP-35909N|uniprotkb:P0ADK8,DIP-47855N|uniprotkb:P0A776,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99234E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10380N|refseq:NP_416789|uniprotkb:P33599,DIP-9381N|uniprotkb:P38038,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99237E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-28068N|uniprotkb:P75863,DIP-10380N|refseq:NP_416789|uniprotkb:P33599,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99239E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-36210N|uniprotkb:P0AEU7,DIP-10383N|refseq:NP_416786|uniprotkb:P33602,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99240E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10092N|refseq:NP_414613|uniprotkb:P30126,DIP-10383N|refseq:NP_416786|uniprotkb:P33602,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99241E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10383N|refseq:NP_416786|uniprotkb:P33602,DIP-35917N|uniprotkb:P0AFD1,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99243E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10382N|refseq:NP_416787|uniprotkb:P31979,DIP-10383N|refseq:NP_416786|uniprotkb:P33602,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99244E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10383N|refseq:NP_416786|uniprotkb:P33602,DIP-36219N|uniprotkb:P0A7D4,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99245E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10383N|refseq:NP_416786|uniprotkb:P33602,DIP-10614N|uniprotkb:P15254,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99246E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-36230N|uniprotkb:P0AED0,DIP-47857N|uniprotkb:P0AFF6,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99247E,dip-quality-status:,dip:0005(high throughput)
DIP-31860N|uniprotkb:P0AFG0,DIP-35791N|uniprotkb:P60723,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99248E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31860N|uniprotkb:P0AFG0,DIP-36009N|uniprotkb:P0A7K2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99249E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35798N|uniprotkb:P0ADY3,DIP-31860N|uniprotkb:P0AFG0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99250E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35976N|uniprotkb:P0ADY7,DIP-31860N|uniprotkb:P0AFG0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99251E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31860N|uniprotkb:P0AFG0,DIP-35972N|uniprotkb:P0ADZ0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99252E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31860N|uniprotkb:P0AFG0,DIP-10782N|uniprotkb:P02358,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99253E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31860N|uniprotkb:P0AFG0,DIP-35805N|uniprotkb:P0AG59,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99255E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47829N|uniprotkb:P0A7T3,DIP-31860N|uniprotkb:P0AFG0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99256E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47839N|uniprotkb:P68679,DIP-31860N|uniprotkb:P0AFG0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99257E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-48072N|uniprotkb:P0A7C6,DIP-12273N|refseq:NP_417650|uniprotkb:P42641,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99258E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-12273N|refseq:NP_417650|uniprotkb:P42641,DIP-47934N|uniprotkb:P64476,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99259E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-48073N|uniprotkb:P0AFH0,DIP-31848N|uniprotkb:P0A9B2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99260E,dip-quality-status:,dip:0005(high throughput)
DIP-9835N|refseq:NP_290775|uniprotkb:P0A6F9,DIP-48073N|uniprotkb:P0AFH0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99261E,dip-quality-status:,dip:0005(high throughput)
DIP-35844N|uniprotkb:P63284,DIP-31879N|uniprotkb:P0A910,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99262E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35748N|uniprotkb:P0A7R1,DIP-31879N|uniprotkb:P0A910,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99263E,dip-quality-status:,dip:0005(high throughput)
DIP-36226N|uniprotkb:P0A850,DIP-31879N|uniprotkb:P0A910,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99266E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35972N|uniprotkb:P0ADZ0,DIP-48074N|uniprotkb:P0AFH2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99270E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35919N|refseq:NP_286576|uniprotkb:P0ABT2,DIP-10417N|refseq:NP_416410|uniprotkb:P31677,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99272E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31847N|uniprotkb:P0A6P9,DIP-10417N|refseq:NP_416410|uniprotkb:P31677,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99273E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35892N|uniprotkb:P0ACF0,DIP-10417N|refseq:NP_416410|uniprotkb:P31677,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99274E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10417N|refseq:NP_416410|uniprotkb:P31677,DIP-10056N|uniprotkb:P37647,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99275E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35731N|uniprotkb:P0AA04,DIP-10417N|refseq:NP_416410|uniprotkb:P31677,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99276E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10417N|refseq:NP_416410|uniprotkb:P31677,DIP-35747N|uniprotkb:P60422,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99277E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35976N|uniprotkb:P0ADY7,DIP-10417N|refseq:NP_416410|uniprotkb:P31677,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99278E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47829N|uniprotkb:P0A7T3,DIP-10417N|refseq:NP_416410|uniprotkb:P31677,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99279E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10993N|refseq:NP_414545|uniprotkb:P00934,DIP-10417N|refseq:NP_416410|uniprotkb:P31677,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99280E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10417N|refseq:NP_416410|uniprotkb:P31677,DIP-11354N|refseq:NP_415140|uniprotkb:P39177,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99281E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-48075N|uniprotkb:P0AFI0,DIP-10488N|refseq:NP_418523|uniprotkb:P16687,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99283E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-48075N|uniprotkb:P0AFI0,DIP-36185N|uniprotkb:P0AFP6,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99284E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10431N|refseq:NP_415917|uniprotkb:P76086,DIP-47837N|uniprotkb:P0AA10,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99285E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10431N|refseq:NP_415917|uniprotkb:P76086,DIP-35745N|uniprotkb:P0A7M2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99287E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10431N|refseq:NP_415917|uniprotkb:P76086,DIP-35806N|uniprotkb:P0A7S3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99288E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47887N|uniprotkb:P0A8M6,DIP-48067N|uniprotkb:P0ADA3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99215E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47913N|uniprotkb:P68066,DIP-48067N|uniprotkb:P0ADA3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99216E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47855N|uniprotkb:P0A776,DIP-47941N|uniprotkb:P0A7L3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99225E,dip-quality-status:,dip:0005(high throughput)
DIP-47855N|uniprotkb:P0A776,DIP-10782N|uniprotkb:P02358,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99229E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35919N|refseq:NP_286576|uniprotkb:P0ABT2,DIP-10380N|refseq:NP_416789|uniprotkb:P33599,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99238E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31879N|uniprotkb:P0A910,DIP-35972N|uniprotkb:P0ADZ0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99264E,dip-quality-status:,dip:0005(high throughput)
DIP-31879N|uniprotkb:P0A910,DIP-35805N|uniprotkb:P0AG59,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99265E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-48074N|uniprotkb:P0AFH2,DIP-35746N|uniprotkb:P0A7L0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99267E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35976N|uniprotkb:P0ADY7,DIP-48074N|uniprotkb:P0AFH2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99269E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10472N|refseq:NP_415214|uniprotkb:P36938,DIP-10436N|refseq:NP_414676|uniprotkb:P31057,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99290E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10552N|refseq:NP_416217|uniprotkb:P23538,DIP-10436N|refseq:NP_414676|uniprotkb:P31057,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99291E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10436N|refseq:NP_414676|uniprotkb:P31057,DIP-47911N|uniprotkb:P0A7M6,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99292E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35797N|uniprotkb:P0A7R5,DIP-10436N|refseq:NP_414676|uniprotkb:P31057,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99293E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35857N|uniprotkb:P0A7U7,DIP-10436N|refseq:NP_414676|uniprotkb:P31057,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99294E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10436N|refseq:NP_414676|uniprotkb:P31057,DIP-31850N|uniprotkb:P0A870,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99295E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-36226N|uniprotkb:P0A850,DIP-10436N|refseq:NP_414676|uniprotkb:P31057,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99296E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-36030N|uniprotkb:P0AFI2,DIP-10675N|refseq:NP_418089|uniprotkb:P25742,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99298E,dip-quality-status:,dip:0005(high throughput)
DIP-47935N|uniprotkb:P0A6I9,DIP-10441N|refseq:NP_417502|uniprotkb:P20083,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99299E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-48076N|uniprotkb:P0A9S1,DIP-10441N|refseq:NP_417502|uniprotkb:P20083,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99300E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-48077N|uniprotkb:P0ACY9,DIP-10441N|refseq:NP_417502|uniprotkb:P20083,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99301E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-36204N|uniprotkb:P0ABH7,DIP-47859N|uniprotkb:P0ABF1,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99302E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47859N|uniprotkb:P0ABF1,DIP-35914N|uniprotkb:P62399,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99303E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10804N|refseq:NP_418788|uniprotkb:P39406,DIP-47859N|uniprotkb:P0ABF1,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99304E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10467N|refseq:NP_415423|uniprotkb:P09373,DIP-35780N|uniprotkb:P0AC53,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99305E,dip-quality-status:,dip:0005(high throughput)
DIP-36163N|uniprotkb:P0A799,DIP-31847N|uniprotkb:P0A6P9,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99306E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-36163N|uniprotkb:P0A799,DIP-36047N|uniprotkb:P0A6X3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99307E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-36163N|uniprotkb:P0A799,DIP-10522N|refseq:NP_417633|uniprotkb:P05055,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99308E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35837N|uniprotkb:P0AG90,DIP-6879N|refseq:NP_416228|uniprotkb:P07395,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99314E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35798N|uniprotkb:P0ADY3,DIP-48079N|uniprotkb:P0AFJ1,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99315E,dip-quality-status:,dip:0005(high throughput)
DIP-10840N|refseq:NP_414640|uniprotkb:P10408,DIP-48079N|uniprotkb:P0AFJ1,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-99316E,dip-quality-status:,dip:0005(high throughput)
DIP-10488N|refseq:NP_418523|uniprotkb:P16687,DIP-10490N|uniprotkb:P16678,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99320E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35942N|uniprotkb:P0AG80,DIP-10490N|uniprotkb:P16678,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99322E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35892N|uniprotkb:P0ACF0,DIP-10522N|refseq:NP_417633|uniprotkb:P05055,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99323E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35801N|uniprotkb:P0AG44,DIP-10522N|refseq:NP_417633|uniprotkb:P05055,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-99324E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
