ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-59305N,DIP-36706N|refseq:NP_194338|uniprotkb:P49597,taxid:-2(chemical synthesis),taxid:3702(Arabidopsis thaliana),MI:0203(dephosphorylation reaction),DIP-187528E,dip-quality-status:core,dip:0004(small scale)
DIP-48581N|refseq:NP_199491|uniprotkb:Q8VZS8,DIP-48581N|refseq:NP_199491|uniprotkb:Q8VZS8,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187529E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53473N|uniprotkb:O49686,DIP-53473N|uniprotkb:O49686,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187530E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-38544N|refseq:NP_849777|uniprotkb:Q9M7Q4,DIP-36705N|refseq:NP_567945|uniprotkb:Q940H6,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0217(phosphorylation reaction)|MI:0217(phosphorylation reaction),DIP-187533E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-49025N|refseq:NP_563909|uniprotkb:Q9LD83,DIP-59319N|refseq:NP_565411|uniprotkb:Q38872,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-187587E,dip-quality-status:core,dip:0004(small scale)
DIP-59321N|uniprotkb:Q9M101,DIP-49025N|refseq:NP_563909|uniprotkb:Q9LD83,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0217(phosphorylation reaction),DIP-187588E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59321N|uniprotkb:Q9M101,DIP-36706N|refseq:NP_194338|uniprotkb:P49597,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-187589E,dip-quality-status:core,dip:0004(small scale)
DIP-49025N|refseq:NP_563909|uniprotkb:Q9LD83,DIP-59320N|refseq:NP_192381|uniprotkb:Q9ZSA2,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0217(phosphorylation reaction)|MI:0407(direct interaction),DIP-187590E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-36706N|refseq:NP_194338|uniprotkb:P49597,DIP-59320N|refseq:NP_192381|uniprotkb:Q9ZSA2,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-187591E,dip-quality-status:core,dip:0004(small scale)
DIP-59360N|refseq:NP_193422|uniprotkb:O23530,DIP-59361N|uniprotkb:Q0WV90,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association),DIP-187691E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-33483N|refseq:NP_195526|uniprotkb:O22446,DIP-59361N|uniprotkb:Q0WV90,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187692E,dip-quality-status:core,dip:0004(small scale)
DIP-59353N|refseq:NP_179803,DIP-59354N|refseq:NP_194967|uniprotkb:O48946,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-187676E,dip-quality-status:core,dip:0004(small scale)
DIP-46437N|refseq:NP_196136|uniprotkb:Q941L0,DIP-59353N|refseq:NP_179803,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-187677E,dip-quality-status:core,dip:0004(small scale)
DIP-46438N|refseq:NP_201279|uniprotkb:Q94JQ6,DIP-59353N|refseq:NP_179803,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187678E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59355N|uniprotkb:Q8W4J9,DIP-32850N|refseq:NP_180854|uniprotkb:P43254,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0407(direct interaction),DIP-187679E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-33589N|uniprotkb:Q96524,DIP-59356N|refseq:NP_195179|uniprotkb:Q8GY61,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction),DIP-187681E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59357N|refseq:NP_568000|uniprotkb:Q84WV6,DIP-59355N|uniprotkb:Q8W4J9,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-187682E,dip-quality-status:core,dip:0004(small scale)
DIP-48609N|refseq:NP_194749|uniprotkb:Q9SUM4,DIP-31377N|refseq:NP_179919|uniprotkb:P93831,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187737E,dip-quality-status:core,dip:0004(small scale)
DIP-29329N,DIP-48609N|refseq:NP_194749|uniprotkb:Q9SUM4,taxid:-2(chemical synthesis),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-187738E,dip-quality-status:core,dip:0004(small scale)
DIP-59391N|refseq:NP_566464|uniprotkb:Q43866,DIP-59392N|uniprotkb:O49908,taxid:3702(Arabidopsis thaliana),taxid:4097(Nicotiana tabacum),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187742E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59393N|refseq:NP_195556|uniprotkb:Q93ZY2,DIP-59394N|refseq:NP_190723|uniprotkb:Q9SCZ4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-187743E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59395N|refseq:NP_182113|uniprotkb:Q0WNP7,DIP-59394N|refseq:NP_190723|uniprotkb:Q9SCZ4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-187744E,dip-quality-status:core,dip:0004(small scale)
DIP-59394N|refseq:NP_190723|uniprotkb:Q9SCZ4,DIP-59396N|refseq:NP_195821|uniprotkb:Q9LZN0,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-187745E,dip-quality-status:core,dip:0004(small scale)
DIP-59397N|refseq:NP_197457|uniprotkb:Q1KS66,DIP-59394N|refseq:NP_190723|uniprotkb:Q9SCZ4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-187746E,dip-quality-status:core,dip:0004(small scale)
DIP-59398N|refseq:NP_174446|uniprotkb:Q56WM6,DIP-59394N|refseq:NP_190723|uniprotkb:Q9SCZ4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-187747E,dip-quality-status:core,dip:0004(small scale)
DIP-29818N|refseq:Q38919|uniprotkb:Q38919,DIP-59394N|refseq:NP_190723|uniprotkb:Q9SCZ4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association),DIP-187748E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29818N|refseq:Q38919|uniprotkb:Q38919,DIP-59395N|refseq:NP_182113|uniprotkb:Q0WNP7,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187749E,dip-quality-status:core,dip:0004(small scale)
DIP-53238N|uniprotkb:Q9CA67,DIP-59382N|refseq:NP_567532|uniprotkb:Q9SYX1,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187733E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48986N|refseq:NP_201489|uniprotkb:Q39193,DIP-48988N|uniprotkb:Q9CAJ0,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187532E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-46998N|refseq:NP_196609|uniprotkb:Q9LX99,DIP-29021N|uniprotkb:P68135,taxid:3702(Arabidopsis thaliana),taxid:9986(Oryctolagus cuniculus),MI:0407(direct interaction),DIP-187605E,dip-quality-status:core,dip:0004(small scale)
DIP-32850N|refseq:NP_180854|uniprotkb:P43254,DIP-53468N|uniprotkb:P93025,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association),DIP-187680E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31780N|refseq:NP_568402|uniprotkb:P94102,DIP-59496N|refseq:NP_191913|uniprotkb:Q7Y1C5,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-188153E,dip-quality-status:core,dip:0004(small scale)
DIP-59548N|refseq:NP_189533|uniprotkb:Q9SCU7,DIP-59549N|refseq:NP_565337|uniprotkb:Q8S8N6,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction),DIP-188608E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59588N|refseq:NP_186827|uniprotkb:F4J8D3,DIP-59588N|refseq:NP_186827|uniprotkb:F4J8D3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188798E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59588N|refseq:NP_186827|uniprotkb:F4J8D3,DIP-59589N|refseq:NP_565921|uniprotkb:O04209,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188799E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59589N|refseq:NP_565921|uniprotkb:O04209,DIP-59589N|refseq:NP_565921|uniprotkb:O04209,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188800E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59590N|refseq:NP_187466|uniprotkb:Q0WLB5,DIP-59589N|refseq:NP_565921|uniprotkb:O04209,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188801E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59588N|refseq:NP_186827|uniprotkb:F4J8D3,DIP-59590N|refseq:NP_187466|uniprotkb:Q0WLB5,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188803E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59592N|refseq:NP_564049|uniprotkb:Q9LM25,DIP-45997N|refseq:NP_195650|uniprotkb:O22476,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-188805E,dip-quality-status:core,dip:0004(small scale)
DIP-59590N|refseq:NP_187466|uniprotkb:Q0WLB5,DIP-59590N|refseq:NP_187466|uniprotkb:Q0WLB5,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-188802E,dip-quality-status:core,dip:0004(small scale)
DIP-52883N|uniprotkb:Q9LKW9,DIP-34745N|refseq:NP_198391|uniprotkb:Q9LDI3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0217(phosphorylation reaction)|MI:0217(phosphorylation reaction)|MI:0407(direct interaction)|MI:0217(phosphorylation reaction),DIP-188822E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40455N|refseq:NP_192451|uniprotkb:Q9M0V3,DIP-59614N|refseq:NP_565456|uniprotkb:O22607,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188845E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-46981N|refseq:NP_193842|uniprotkb:O49552,DIP-59614N|refseq:NP_565456|uniprotkb:O22607,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-188846E,dip-quality-status:core,dip:0004(small scale)
DIP-59614N|refseq:NP_565456|uniprotkb:O22607,DIP-31377N|refseq:NP_179919|uniprotkb:P93831,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-188847E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59615N|uniprotkb:Q8RVH7,DIP-59616N|uniprotkb:P59263,taxid:47664(Populus tremula x Populus tremuloides),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-188849E,dip-quality-status:core,dip:0004(small scale)
DIP-59624N|uniprotkb:Q53HY7,DIP-48988N|uniprotkb:Q9CAJ0,taxid:4097(Nicotiana tabacum),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-188862E,dip-quality-status:core,dip:0004(small scale)
DIP-36706N|refseq:NP_194338|uniprotkb:P49597,DIP-59624N|uniprotkb:Q53HY7,taxid:3702(Arabidopsis thaliana),taxid:4097(Nicotiana tabacum),MI:0407(direct interaction),DIP-188863E,dip-quality-status:core,dip:0004(small scale)
DIP-59624N|uniprotkb:Q53HY7,DIP-40197N|refseq:NP_187748|uniprotkb:P49598,taxid:4097(Nicotiana tabacum),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-188864E,dip-quality-status:core,dip:0004(small scale)
DIP-31377N|refseq:NP_179919|uniprotkb:P93831,DIP-59629N|refseq:NP_176751|uniprotkb:Q9SHY1,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association),DIP-188869E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59629N|refseq:NP_176751|uniprotkb:Q9SHY1,DIP-31325N|refseq:NP_565123|uniprotkb:Q39255,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association),DIP-188870E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-40500N|refseq:NP_191535|uniprotkb:Q43725,DIP-40500N|refseq:NP_191535|uniprotkb:Q43725,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188881E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59652N|refseq:NP_176557|uniprotkb:Q9CAD5,DIP-46010N|refseq:NP_193606|uniprotkb:Q39011,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0217(phosphorylation reaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-188935E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-46010N|refseq:NP_193606|uniprotkb:Q39011,DIP-46010N|refseq:NP_193606|uniprotkb:Q39011,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0217(phosphorylation reaction)|MI:0217(phosphorylation reaction)|MI:0217(phosphorylation reaction)|MI:0217(phosphorylation reaction),DIP-188936E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-31326N|refseq:NP_568603|uniprotkb:Q9FHW7,DIP-59629N|refseq:NP_176751|uniprotkb:Q9SHY1,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-188871E,dip-quality-status:core,dip:0004(small scale)
DIP-59667N|refseq:NP_201191|uniprotkb:Q9FN03,DIP-59667N|refseq:NP_201191|uniprotkb:Q9FN03,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188992E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59360N|refseq:NP_193422|uniprotkb:O23530,DIP-59704N|refseq:NP_001078377|uniprotkb:Q9SU30,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association),DIP-189155E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59704N|refseq:NP_001078377|uniprotkb:Q9SU30,DIP-53465N|uniprotkb:Q42484,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-189156E,dip-quality-status:core,dip:0004(small scale)
DIP-59360N|refseq:NP_193422|uniprotkb:O23530,DIP-59616N|uniprotkb:P59263,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association),DIP-189158E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59736N|uniprotkb:Q7DMN9,DIP-59735N|refseq:NP_001118361|uniprotkb:Q8GSA7,taxid:4113(Solanum tuberosum),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-189232E,dip-quality-status:core,dip:0004(small scale)
DIP-31718N|refseq:NP_564180|uniprotkb:Q9SQI2,DIP-33797N|refseq:NP_179840|uniprotkb:Q9FVC1,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0407(direct interaction),DIP-189026E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31718N|refseq:NP_564180|uniprotkb:Q9SQI2,DIP-59693N|refseq:NP_173927|uniprotkb:Q9C6M5,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0407(direct interaction),DIP-189027E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31718N|refseq:NP_564180|uniprotkb:Q9SQI2,DIP-59694N|refseq:NP_001185352|uniprotkb:P82280,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0407(direct interaction),DIP-189028E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31718N|refseq:NP_564180|uniprotkb:Q9SQI2,DIP-51640N|uniprotkb:Q9S7Q7,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-189029E,dip-quality-status:core,dip:0004(small scale)
DIP-40462N|refseq:NP_568658|uniprotkb:Q8LGH4,DIP-31377N|refseq:NP_179919|uniprotkb:P93831,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-189122E,dip-quality-status:core,dip:0004(small scale)
DIP-31325N|refseq:NP_565123|uniprotkb:Q39255,DIP-31377N|refseq:NP_179919|uniprotkb:P93831,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-189123E,dip-quality-status:core,dip:0004(small scale)
DIP-33365N|refseq:NP_200929|uniprotkb:Q9S7P9,DIP-59829N|refseq:NP_187788|uniprotkb:Q9ZSD4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0218(physical interaction),DIP-189560E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-53477N|uniprotkb:Q9SSM7,DIP-53477N|uniprotkb:Q9SSM7,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-189610E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59898N|refseq:NP_199324|uniprotkb:Q8L746,DIP-38585N|refseq:NP_176610|uniprotkb:P93002,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-189704E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-38585N|refseq:NP_176610|uniprotkb:P93002,DIP-40035N|refseq:NP_193701|uniprotkb:Q5ICL9,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-189705E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40035N|refseq:NP_193701|uniprotkb:Q5ICL9,DIP-59898N|refseq:NP_199324|uniprotkb:Q8L746,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-189707E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-40035N|refseq:NP_193701|uniprotkb:Q5ICL9,DIP-40035N|refseq:NP_193701|uniprotkb:Q5ICL9,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-189708E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-38585N|refseq:NP_176610|uniprotkb:P93002,DIP-59899N|refseq:NP_194342|uniprotkb:Q9SZI3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-189709E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-33568N|refseq:NP_174005|uniprotkb:Q9ZVH4,DIP-59898N|refseq:NP_199324|uniprotkb:Q8L746,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-189927E,dip-quality-status:core,dip:0004(small scale)
DIP-33568N|refseq:NP_174005|uniprotkb:Q9ZVH4,DIP-40035N|refseq:NP_193701|uniprotkb:Q5ICL9,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-189928E,dip-quality-status:core,dip:0004(small scale)
DIP-59898N|refseq:NP_199324|uniprotkb:Q8L746,DIP-59898N|refseq:NP_199324|uniprotkb:Q8L746,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-189706E,dip-quality-status:core,dip:0004(small scale)
DIP-60003N|refseq:NP_179082|uniprotkb:Q43295,DIP-60003N|refseq:NP_179082|uniprotkb:Q43295,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0408(disulfide bond),DIP-190197E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40341N|uniprotkb:Q00958,DIP-60019N|uniprotkb:F4IHS2,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association),DIP-190235E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-46526N|uniprotkb:Q6EVK6,DIP-40341N|uniprotkb:Q00958,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-190236E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-33800N|uniprotkb:O22456,DIP-60019N|uniprotkb:F4IHS2,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0407(direct interaction),DIP-190237E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-33800N|uniprotkb:O22456,DIP-46526N|uniprotkb:Q6EVK6,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association),DIP-190238E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60052N|refseq:NP_188116|uniprotkb:F4IXE7,DIP-29329N,taxid:3702(Arabidopsis thaliana),taxid:-2(chemical synthesis),MI:0407(direct interaction),DIP-190296E,dip-quality-status:core,dip:0004(small scale)
DIP-60052N|refseq:NP_188116|uniprotkb:F4IXE7,DIP-59246N,taxid:3702(Arabidopsis thaliana),taxid:-2(chemical synthesis),MI:0407(direct interaction),DIP-190297E,dip-quality-status:core,dip:0004(small scale)
DIP-38467N|refseq:NP_177259|uniprotkb:Q9C9A5,DIP-34780N|uniprotkb:Q9LN63,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190386E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-46010N|refseq:NP_193606|uniprotkb:Q39011,DIP-38467N|refseq:NP_177259|uniprotkb:Q9C9A5,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0217(phosphorylation reaction)|MI:0407(direct interaction),DIP-190387E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-40175N|refseq:NP_973611|uniprotkb:Q9FNY0,DIP-39421N|refseq:NP_175425|uniprotkb:Q9FR53,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-190925E,dip-quality-status:core,dip:0004(small scale)
DIP-31718N|refseq:NP_564180|uniprotkb:Q9SQI2,DIP-60246N|uniprotkb:Q9FZK0,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-191031E,dip-quality-status:core,dip:0004(small scale)
DIP-60306N|refseq:NP_175459|uniprotkb:Q9LPR8,DIP-32983N|refseq:NP_178266|uniprotkb:Q9SLH3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-191146E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
