ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-60786N|uniprotkb:P35829,DIP-60629N|uniprotkb:Q9NNX6,taxid:272621(Lactobacillus acidophilus NCFM),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-196244E,dip-quality-status:core,dip:0004(small scale)
DIP-257N|refseq:NP_001420|uniprotkb:Q09472,DIP-60787N|refseq:NP_001092195|uniprotkb:P56279,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196245E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-1047N|refseq:NP_005243|uniprotkb:P01100,DIP-60787N|refseq:NP_001092195|uniprotkb:P56279,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196246E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60787N|refseq:NP_001092195|uniprotkb:P56279,DIP-5961N|refseq:NP_002219|uniprotkb:P05412,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196247E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60787N|refseq:NP_001092195|uniprotkb:P56279,DIP-1052N|refseq:NP_002220|uniprotkb:P17275,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196248E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60788N,DIP-39133N|refseq:NP_065115|uniprotkb:Q9NQR1,taxid:-2(chemical synthesis),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196249E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-37896N|uniprotkb:Q7Z2W4,DIP-29846N|refseq:NP_064543|uniprotkb:Q9NQT4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196255E,dip-quality-status:core,dip:0004(small scale)
DIP-60792N|refseq:NP_077024|uniprotkb:Q96C10,DIP-35444N|uniprotkb:O95786,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196259E,dip-quality-status:core,dip:0004(small scale)
DIP-60792N|refseq:NP_077024|uniprotkb:Q96C10,DIP-42607N|refseq:NP_071451|uniprotkb:Q9BYX4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196260E,dip-quality-status:core,dip:0004(small scale)
DIP-60793N|refseq:NP_001121557|uniprotkb:P45381,DIP-60793N|refseq:NP_001121557|uniprotkb:P45381,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-196261E,dip-quality-status:core,dip:0004(small scale)
DIP-36426N|refseq:NP_033541|uniprotkb:P70315,DIP-17015N|uniprotkb:O43516,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196274E,dip-quality-status:core,dip:0004(small scale)
DIP-28150N|refseq:NP_008882|uniprotkb:Q15542,DIP-28150N|refseq:NP_008882|uniprotkb:Q15542,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196283E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-38024N|uniprotkb:O60447,DIP-29138N|refseq:NP_004654|uniprotkb:P62491,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-196284E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-38024N|uniprotkb:O60447,DIP-50898N|uniprotkb:Q15907,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-196285E,dip-quality-status:core,dip:0004(small scale)
DIP-57020N|uniprotkb:Q9BXW4,DIP-60653N|refseq:NP_001092143|uniprotkb:Q9BSB4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196286E,dip-quality-status:core,dip:0004(small scale)
DIP-31259N|uniprotkb:Q14160,DIP-31516N|refseq:NP_004681|uniprotkb:O95835,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196385E,dip-quality-status:core,dip:0004(small scale)
DIP-6028N|refseq:NP_066278|uniprotkb:P26927,DIP-31259N|uniprotkb:Q14160,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196386E,dip-quality-status:core,dip:0004(small scale)
DIP-39777N|refseq:NP_061120|uniprotkb:Q9P0L2,DIP-31317N|refseq:NP_000446|uniprotkb:Q15831,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196387E,dip-quality-status:core,dip:0004(small scale)
DIP-39777N|refseq:NP_061120|uniprotkb:Q9P0L2,DIP-31516N|refseq:NP_004681|uniprotkb:O95835,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196388E,dip-quality-status:core,dip:0004(small scale)
DIP-39777N|refseq:NP_061120|uniprotkb:Q9P0L2,DIP-6028N|refseq:NP_066278|uniprotkb:P26927,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196389E,dip-quality-status:core,dip:0004(small scale)
DIP-31259N|uniprotkb:Q14160,DIP-39777N|refseq:NP_061120|uniprotkb:Q9P0L2,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196390E,dip-quality-status:core,dip:0004(small scale)
DIP-24238N|refseq:NP_068810|uniprotkb:Q04206,DIP-515N|refseq:NP_001894|uniprotkb:P35221,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196399E,dip-quality-status:core,dip:0004(small scale)
DIP-37981N|uniprotkb:P49757,DIP-31607N|uniprotkb:Q9Y297,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196400E,dip-quality-status:core,dip:0004(small scale)
DIP-36614N|uniprotkb:Q5FBB7,DIP-35419N|uniprotkb:Q29RF7,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196362E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-36614N|uniprotkb:Q5FBB7,DIP-31176N|refseq:NP_055860|uniprotkb:Q7Z5K2,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196363E,dip-quality-status:core,dip:0004(small scale)
DIP-36614N|uniprotkb:Q5FBB7,DIP-29201N|refseq:NP_006256|uniprotkb:O60216,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196364E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-35420N|refseq:NP_055847|uniprotkb:Q9NTI5,DIP-36614N|uniprotkb:Q5FBB7,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196365E,dip-quality-status:core,dip:0004(small scale)
DIP-40568N|refseq:NP_057195|uniprotkb:Q9Y4R8,DIP-39482N|refseq:NP_065812|uniprotkb:Q8N122,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196366E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-39482N|refseq:NP_065812|uniprotkb:Q8N122,DIP-50660N|uniprotkb:O43156,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196367E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-39479N|refseq:NP_689969|uniprotkb:Q6R327,DIP-40568N|refseq:NP_057195|uniprotkb:Q9Y4R8,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196368E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-39479N|refseq:NP_689969|uniprotkb:Q6R327,DIP-50660N|uniprotkb:O43156,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196369E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60458N|uniprotkb:Q9UK97,DIP-39479N|refseq:NP_689969|uniprotkb:Q6R327,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196370E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-39482N|refseq:NP_065812|uniprotkb:Q8N122,DIP-60458N|uniprotkb:Q9UK97,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196371E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60458N|uniprotkb:Q9UK97,DIP-790N|refseq:NP_004949|uniprotkb:P42345,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196372E,dip-quality-status:core,dip:0004(small scale)
DIP-29229N|uniprotkb:P62993,DIP-3788N|uniprotkb:P21802,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196383E,dip-quality-status:core,dip:0004(small scale)
DIP-39168N|uniprotkb:P03182,DIP-29185N|uniprotkb:O43521,taxid:10377(Epstein-barr virus (strain B95-8) (Human herpesvirus 4)),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196403E,dip-quality-status:core,dip:0004(small scale)
DIP-39168N|uniprotkb:P03182,DIP-935N|refseq:NP_001179|uniprotkb:Q16611,taxid:10377(Epstein-barr virus (strain B95-8) (Human herpesvirus 4)),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196404E,dip-quality-status:core,dip:0004(small scale)
DIP-48649N|uniprotkb:Q8NEZ4,DIP-368N|uniprotkb:P04637,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196407E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-41786N|uniprotkb:Q6ZW49,DIP-368N|uniprotkb:P04637,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196409E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29224N|refseq:NP_005048|uniprotkb:Q15291,DIP-368N|uniprotkb:P04637,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196410E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-368N|uniprotkb:P04637,DIP-29223N|uniprotkb:P61964,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196411E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29222N|uniprotkb:Q9UBL3,DIP-368N|uniprotkb:P04637,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196412E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-34443N|refseq:NP_003891|uniprotkb:Q13501,DIP-40449N|uniprotkb:Q12923,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196042E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-24261N|uniprotkb:P62988,DIP-29354N|refseq:NP_034001|uniprotkb:P61809,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196069E,dip-quality-status:core,dip:0004(small scale)
DIP-40507N|refseq:NP_037043|uniprotkb:P29067,DIP-5855N|refseq:NP_001829|uniprotkb:P32248,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196164E,dip-quality-status:core,dip:0004(small scale)
DIP-31611N|refseq:NP_003581|uniprotkb:Q13618,DIP-60769N|refseq:NP_775746|uniprotkb:Q8IWE4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196181E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-57457N|uniprotkb:P34947,DIP-44031N|refseq:NP_776446|uniprotkb:Q95KV1,taxid:9606(Homo sapiens),taxid:9913(Bos taurus),MI:0915(physical association),DIP-196235E,dip-quality-status:core,dip:0004(small scale)
DIP-30934N|refseq:NP_054790|uniprotkb:Q14686,DIP-368N|uniprotkb:P04637,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196408E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-42121N|refseq:NP_065691|uniprotkb:Q96GG9,DIP-43696N|refseq:NP_003469|uniprotkb:Q93034,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196421E,dip-quality-status:core,dip:0004(small scale)
DIP-17013N|refseq:NP_003583|uniprotkb:Q13616,DIP-42121N|refseq:NP_065691|uniprotkb:Q96GG9,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196416E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31612N|refseq:NP_003582|uniprotkb:Q13617,DIP-42121N|refseq:NP_065691|uniprotkb:Q96GG9,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196417E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-42121N|refseq:NP_065691|uniprotkb:Q96GG9,DIP-31611N|refseq:NP_003581|uniprotkb:Q13618,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196418E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-42121N|refseq:NP_065691|uniprotkb:Q96GG9,DIP-31610N|uniprotkb:Q13619,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196419E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-42121N|refseq:NP_065691|uniprotkb:Q96GG9,DIP-31609N|uniprotkb:Q13620,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196420E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60769N|refseq:NP_775746|uniprotkb:Q8IWE4,DIP-17013N|refseq:NP_003583|uniprotkb:Q13616,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196422E,dip-quality-status:core,dip:0004(small scale)
DIP-60769N|refseq:NP_775746|uniprotkb:Q8IWE4,DIP-31612N|refseq:NP_003582|uniprotkb:Q13617,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196423E,dip-quality-status:core,dip:0004(small scale)
DIP-17013N|refseq:NP_003583|uniprotkb:Q13616,DIP-60768N|uniprotkb:Q6PH85,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196424E,dip-quality-status:core,dip:0004(small scale)
DIP-31612N|refseq:NP_003582|uniprotkb:Q13617,DIP-60768N|uniprotkb:Q6PH85,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196425E,dip-quality-status:core,dip:0004(small scale)
DIP-31611N|refseq:NP_003581|uniprotkb:Q13618,DIP-60768N|uniprotkb:Q6PH85,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196426E,dip-quality-status:core,dip:0004(small scale)
DIP-60768N|uniprotkb:Q6PH85,DIP-31610N|uniprotkb:Q13619,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196427E,dip-quality-status:core,dip:0004(small scale)
DIP-60768N|uniprotkb:Q6PH85,DIP-31609N|uniprotkb:Q13620,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196428E,dip-quality-status:core,dip:0004(small scale)
DIP-43696N|refseq:NP_003469|uniprotkb:Q93034,DIP-60768N|uniprotkb:Q6PH85,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196429E,dip-quality-status:core,dip:0004(small scale)
DIP-46519N|uniprotkb:O94776,DIP-56370N|uniprotkb:Q9BSJ6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196430E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-56370N|uniprotkb:Q9BSJ6,DIP-24220N|uniprotkb:Q92769,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196431E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-24184N|refseq:NP_004955|uniprotkb:Q13547,DIP-56370N|uniprotkb:Q9BSJ6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196432E,dip-quality-status:core,dip:0004(small scale)
DIP-56370N|uniprotkb:Q9BSJ6,DIP-436N|refseq:NP_002884|uniprotkb:Q16576,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196433E,dip-quality-status:core,dip:0004(small scale)
DIP-56370N|uniprotkb:Q9BSJ6,DIP-33495N|refseq:NP_005601|uniprotkb:Q09028,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196434E,dip-quality-status:core,dip:0004(small scale)
DIP-29740N|uniprotkb:O95999,DIP-27527N|refseq:NP_001547|uniprotkb:O14920,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196437E,dip-quality-status:core,dip:0004(small scale)
DIP-31607N|uniprotkb:Q9Y297,DIP-29740N|uniprotkb:O95999,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196438E,dip-quality-status:core,dip:0004(small scale)
DIP-33079N|uniprotkb:P62805,DIP-60814N|uniprotkb:Q582G4,taxid:9606(Homo sapiens),taxid:999953(Trypanosoma brucei brucei strain 927/4 GUTat10.1),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0213(methylation reaction)|MI:0213(methylation reaction),DIP-196454E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-33079N|uniprotkb:P62805,DIP-25435N|refseq:NP_498112|uniprotkb:Q8T8N5,taxid:9606(Homo sapiens),taxid:6239(Caenorhabditis elegans),MI:0213(methylation reaction),DIP-196456E,dip-quality-status:core,dip:0004(small scale)
DIP-60819N|uniprotkb:Q2VPD4,DIP-46009N|refseq:NP_004889|uniprotkb:O15516,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196481E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60819N|uniprotkb:Q2VPD4,DIP-60821N|refseq:NP_002509|uniprotkb:Q99743,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196482E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-43977N|refseq:NP_031515|uniprotkb:Q9WTL8,DIP-60822N|uniprotkb:Q8N365,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196483E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-46009N|refseq:NP_004889|uniprotkb:O15516,DIP-43977N|refseq:NP_031515|uniprotkb:Q9WTL8,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-196484E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-43977N|refseq:NP_031515|uniprotkb:Q9WTL8,DIP-60821N|refseq:NP_002509|uniprotkb:Q99743,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196485E,dip-quality-status:core,dip:0004(small scale)
DIP-46009N|refseq:NP_004889|uniprotkb:O15516,DIP-46009N|refseq:NP_004889|uniprotkb:O15516,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196486E,dip-quality-status:core,dip:0004(small scale)
DIP-38518N|refseq:NP_035196|uniprotkb:O54943,DIP-46009N|refseq:NP_004889|uniprotkb:O15516,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196487E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-38515N|refseq:NP_031797|uniprotkb:P97784,DIP-46009N|refseq:NP_004889|uniprotkb:O15516,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196492E,dip-quality-status:core,dip:0004(small scale)
DIP-38515N|refseq:NP_031797|uniprotkb:P97784,DIP-60821N|refseq:NP_002509|uniprotkb:Q99743,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196493E,dip-quality-status:core,dip:0004(small scale)
DIP-60822N|uniprotkb:Q8N365,DIP-38518N|refseq:NP_035196|uniprotkb:O54943,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196496E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60914N|refseq:NP_001230965|uniprotkb:P97260,DIP-60913N|refseq:NP_057217|uniprotkb:Q9Y5U4,taxid:10029(Cricetulus griseus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196804E,dip-quality-status:core,dip:0004(small scale)
DIP-638N|refseq:NP_001228|uniprotkb:P20248,DIP-24269N|uniprotkb:P31749,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196512E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-39480N|uniprotkb:Q9BPZ7,DIP-24269N|uniprotkb:P31749,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196513E,dip-quality-status:core,dip:0004(small scale)
DIP-638N|refseq:NP_001228|uniprotkb:P20248,DIP-32583N|refseq:NP_001617|uniprotkb:P31751,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196514E,dip-quality-status:core,dip:0004(small scale)
DIP-638N|refseq:NP_001228|uniprotkb:P20248,DIP-32584N|uniprotkb:Q9Y243,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196515E,dip-quality-status:core,dip:0004(small scale)
DIP-60854N|refseq:NP_001070736|uniprotkb:Q96K21,DIP-44585N|refseq:NP_037377|uniprotkb:Q9UN37,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196599E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60854N|refseq:NP_001070736|uniprotkb:Q96K21,DIP-38342N|refseq:NP_689497|uniprotkb:Q96CF2,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196600E,dip-quality-status:core,dip:0004(small scale)
DIP-44585N|refseq:NP_037377|uniprotkb:Q9UN37,DIP-38342N|refseq:NP_689497|uniprotkb:Q96CF2,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196601E,dip-quality-status:core,dip:0004(small scale)
DIP-60722N|uniprotkb:Q9WTK7,DIP-42276N|uniprotkb:Q8TEW8,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196603E,dip-quality-status:core,dip:0004(small scale)
DIP-52325N|uniprotkb:Q9Y3Q4,DIP-52325N|uniprotkb:Q9Y3Q4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-196605E,dip-quality-status:core,dip:0004(small scale)
DIP-36426N|refseq:NP_033541|uniprotkb:P70315,DIP-30997N|refseq:NP_057308|uniprotkb:Q9Y5X1,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196608E,dip-quality-status:core,dip:0004(small scale)
DIP-39593N|refseq:NP_001070963|uniprotkb:P26450,DIP-30997N|refseq:NP_057308|uniprotkb:Q9Y5X1,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196610E,dip-quality-status:core,dip:0004(small scale)
DIP-39632N|refseq:NP_000131|uniprotkb:P22830,DIP-39632N|refseq:NP_000131|uniprotkb:P22830,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-196615E,dip-quality-status:core,dip:0004(small scale)
DIP-42010N|refseq:NP_002225|uniprotkb:P22460,DIP-29078N|uniprotkb:P63279,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196616E,dip-quality-status:core,dip:0004(small scale)
DIP-42010N|refseq:NP_002225|uniprotkb:P22460,DIP-24261N|uniprotkb:P62988,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196617E,dip-quality-status:core,dip:0004(small scale)
DIP-29080N|uniprotkb:P63165,DIP-42010N|refseq:NP_002225|uniprotkb:P22460,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196618E,dip-quality-status:core,dip:0004(small scale)
DIP-29253N|refseq:NP_008868|uniprotkb:P61956,DIP-42010N|refseq:NP_002225|uniprotkb:P22460,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196619E,dip-quality-status:core,dip:0004(small scale)
DIP-42010N|refseq:NP_002225|uniprotkb:P22460,DIP-29255N|refseq:NP_008867|uniprotkb:P55854,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196620E,dip-quality-status:core,dip:0004(small scale)
