ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-39593N|refseq:NP_001070963|uniprotkb:P26450,DIP-30997N|refseq:NP_057308|uniprotkb:Q9Y5X1,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196610E,dip-quality-status:core,dip:0004(small scale)
DIP-41455N|uniprotkb:P29351,DIP-60955N|refseq:NP_899045|uniprotkb:Q68SN8,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196894E,dip-quality-status:core,dip:0004(small scale)
DIP-60456N|uniprotkb:Q61462,DIP-60841N|refseq:NP_031833|uniprotkb:Q61093,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196551E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60841N|refseq:NP_031833|uniprotkb:Q61093,DIP-60840N|uniprotkb:Q8BMT4,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196552E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60842N|refseq:NP_067342|uniprotkb:Q9JIE6,DIP-59471N|uniprotkb:Q8CII9,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196557E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60842N|refseq:NP_067342|uniprotkb:Q9JIE6,DIP-59472N|refseq:NP_032398|uniprotkb:P16872,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-196558E,dip-quality-status:core,dip:0004(small scale)
DIP-60541N|refseq:NP_033495|uniprotkb:O70405,DIP-60540N|uniprotkb:O75143,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-196563E,dip-quality-status:core,dip:0004(small scale)
DIP-29207N|refseq:NP_034418|uniprotkb:P23242,DIP-31966N|refseq:NP_084122|uniprotkb:Q8C0J2,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-196569E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-57219N|uniprotkb:Q8VD65,DIP-29207N|refseq:NP_034418|uniprotkb:P23242,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196572E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60849N|refseq:NP_766187|uniprotkb:Q8CDJ3,DIP-29207N|refseq:NP_034418|uniprotkb:P23242,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-196573E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29207N|refseq:NP_034418|uniprotkb:P23242,DIP-57222N|uniprotkb:Q6PF93,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196574E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-31950N|refseq:NP_058081|uniprotkb:O35526,DIP-60852N|refseq:NP_035472|uniprotkb:O08547,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196589E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-37539N|refseq:NP_034013|uniprotkb:P28033,DIP-661N|refseq:NP_036079|uniprotkb:P63085,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0217(phosphorylation reaction),DIP-196621E,dip-quality-status:core,dip:0004(small scale)
DIP-37539N|refseq:NP_034013|uniprotkb:P28033,DIP-37539N|refseq:NP_034013|uniprotkb:P28033,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-196622E,dip-quality-status:core,dip:0004(small scale)
DIP-55974N|uniprotkb:Q61687,DIP-60875N|refseq:NP_073164|uniprotkb:Q00566,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-196659E,dip-quality-status:core,dip:0004(small scale)
DIP-29180N|uniprotkb:Q9JHD2,DIP-37539N|refseq:NP_034013|uniprotkb:P28033,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0407(direct interaction)|MI:0192(acetylation reaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-196666E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-37539N|refseq:NP_034013|uniprotkb:P28033,DIP-28146N|uniprotkb:Q92830,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-196669E,dip-quality-status:core,dip:0004(small scale)
DIP-33923N|refseq:NP_032997|uniprotkb:Q91YR1,DIP-29021N|uniprotkb:P68135,taxid:10090(Mus musculus),taxid:9986(Oryctolagus cuniculus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196670E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-42464N|refseq:NP_005618|uniprotkb:O00141,DIP-33231N|refseq:NP_783569|uniprotkb:Q80UE6,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0217(phosphorylation reaction)|MI:0915(physical association),DIP-196689E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29754N|refseq:NP_666498|uniprotkb:Q8VIM5,DIP-30876N|uniprotkb:Q9Y6Q9,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196691E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60884N|uniprotkb:Q8K4J6,DIP-30876N|uniprotkb:Q9Y6Q9,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-196692E,dip-quality-status:core,dip:0004(small scale)
DIP-30876N|uniprotkb:Q9Y6Q9,DIP-60885N|uniprotkb:P59759,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-196693E,dip-quality-status:core,dip:0004(small scale)
DIP-60890N|refseq:NP_067422|uniprotkb:Q9ERP3,DIP-5980N|uniprotkb:Q14192,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196701E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-33398N|uniprotkb:Q14315,DIP-60890N|refseq:NP_067422|uniprotkb:Q9ERP3,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-196702E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-46289N|refseq:NP_116179|uniprotkb:Q96D31,DIP-60893N|uniprotkb:Q61143,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0407(direct interaction),DIP-196709E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-54758N|uniprotkb:Q80UW2,DIP-31606N|uniprotkb:P63208,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196765E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-36384N|refseq:NP_001014408|uniprotkb:P61823,DIP-54758N|uniprotkb:Q80UW2,taxid:9913(Bos taurus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196766E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31073N|refseq:NP_036081|uniprotkb:P47811,DIP-35671N|uniprotkb:P49137,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196770E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60904N|uniprotkb:O35245,DIP-59335N|refseq:NP_076357,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196773E,dip-quality-status:core,dip:0004(small scale)
DIP-5740N|uniprotkb:P15692,DIP-215N|uniprotkb:P35918,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196782E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-34917N|uniprotkb:P54763,DIP-38309N|refseq:NP_003244|uniprotkb:Q13009,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196808E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-6033N|uniprotkb:P16092,DIP-60918N|uniprotkb:Q99N32,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196811E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-58508N|uniprotkb:Q03142,DIP-60918N|uniprotkb:Q99N32,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-196812E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-442N|uniprotkb:P42227,DIP-442N|uniprotkb:P42227,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-196822E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31556N|refseq:NP_032738|uniprotkb:Q9Z0J4,DIP-60923N|refseq:NP_034614|uniprotkb:Q60857,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196830E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29796N|refseq:NP_033529|uniprotkb:Q01853,DIP-41155N|refseq:NP_067479|uniprotkb:Q9JI78,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196862E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60950N|uniprotkb:Q8C0T9,DIP-60951N|refseq:NP_932774|uniprotkb:Q6UJY2,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-196882E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60968N|refseq:NP_034298|uniprotkb:P19221,DIP-41474N|uniprotkb:O08675,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-196969E,dip-quality-status:core,dip:0004(small scale)
DIP-60968N|refseq:NP_034298|uniprotkb:P19221,DIP-42480N|uniprotkb:O88634,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-196970E,dip-quality-status:core,dip:0004(small scale)
DIP-29807N|refseq:NP_031549|uniprotkb:O08734,DIP-60969N|refseq:NP_077162|uniprotkb:Q811U4,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196974E,dip-quality-status:core,dip:0004(small scale)
DIP-29807N|refseq:NP_031549|uniprotkb:O08734,DIP-60970N|uniprotkb:Q80U63,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196975E,dip-quality-status:core,dip:0004(small scale)
DIP-935N|refseq:NP_001179|uniprotkb:Q16611,DIP-60970N|uniprotkb:Q80U63,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-196976E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-935N|refseq:NP_001179|uniprotkb:Q16611,DIP-60969N|refseq:NP_077162|uniprotkb:Q811U4,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-196977E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-232N|uniprotkb:Q07812,DIP-60969N|refseq:NP_077162|uniprotkb:Q811U4,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-196978E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-232N|uniprotkb:Q07812,DIP-60970N|uniprotkb:Q80U63,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-196979E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-6219N|uniprotkb:Q04207,DIP-60971N|refseq:NP_067476|uniprotkb:Q9JM05,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196981E,dip-quality-status:core,dip:0004(small scale)
DIP-46416N|refseq:NP_058060|uniprotkb:O54890,DIP-5763N|uniprotkb:Q01279,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196982E,dip-quality-status:core,dip:0004(small scale)
DIP-639N|refseq:NP_006144|uniprotkb:P16333,DIP-31562N|uniprotkb:Q60598,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-196983E,dip-quality-status:core,dip:0004(small scale)
DIP-31562N|uniprotkb:Q60598,DIP-1059N|uniprotkb:P12931,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction),DIP-196984E,dip-quality-status:core,dip:0004(small scale)
DIP-39669N|refseq:NP_032835|uniprotkb:P05622,DIP-60976N|uniprotkb:C5IAU5,taxid:10090(Mus musculus),taxid:10571(Bovine papillomavirus),MI:0915(physical association)|MI:0915(physical association),DIP-196995E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-50471N|uniprotkb:P41250,DIP-60956N|refseq:NP_851009|uniprotkb:Q9CZD3,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-196903E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-32048N|uniprotkb:O88485,DIP-32492N|refseq:NP_002102|uniprotkb:P42858,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction),DIP-196905E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-44054N|refseq:NP_031704|uniprotkb:P53566,DIP-44054N|refseq:NP_031704|uniprotkb:P53566,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196910E,dip-quality-status:core,dip:0004(small scale)
DIP-54691N|uniprotkb:Q91V12,DIP-54691N|uniprotkb:Q91V12,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196921E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-41388N|uniprotkb:P56817,DIP-4N|refseq:NP_035300|uniprotkb:P04925,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196927E,dip-quality-status:core,dip:0004(small scale)
DIP-31972N|uniprotkb:P30999,DIP-33190N|refseq:NP_005222|uniprotkb:Q14247,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196930E,dip-quality-status:core,dip:0004(small scale)
DIP-31562N|uniprotkb:Q60598,DIP-31972N|uniprotkb:P30999,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction),DIP-196931E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-42051N|uniprotkb:Q9CSN1,DIP-60961N|uniprotkb:Q9UN42,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196932E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60965N|uniprotkb:Q99ME6,DIP-60966N|uniprotkb:Q6ZWR6,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196934E,dip-quality-status:core,dip:0004(small scale)
DIP-60965N|uniprotkb:Q99ME6,DIP-56693N|uniprotkb:Q921T2,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196936E,dip-quality-status:core,dip:0004(small scale)
DIP-42051N|uniprotkb:Q9CSN1,DIP-60965N|uniprotkb:Q99ME6,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196937E,dip-quality-status:core,dip:0004(small scale)
DIP-36426N|refseq:NP_033541|uniprotkb:P70315,DIP-60857N|refseq:NP_079940|uniprotkb:Q91VH2,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196607E,dip-quality-status:core,dip:0004(small scale)
DIP-29778N|refseq:NP_003875|uniprotkb:Q92831,DIP-37539N|refseq:NP_034013|uniprotkb:P28033,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0192(acetylation reaction),DIP-196667E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-49624N|uniprotkb:Q9JM73,DIP-29754N|refseq:NP_666498|uniprotkb:Q8VIM5,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-196694E,dip-quality-status:core,dip:0004(small scale)
DIP-358N|refseq:NP_112386|uniprotkb:O70441,DIP-29066N|refseq:NP_035558|uniprotkb:P60879,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196582E,dip-quality-status:core,dip:0002(small scale)
DIP-347N|uniprotkb:P50279,DIP-29066N|refseq:NP_035558|uniprotkb:P60879,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196583E,dip-quality-status:core,dip:0002(small scale)
DIP-29066N|refseq:NP_035558|uniprotkb:P60879,DIP-373N|refseq:NP_112387|uniprotkb:Q08850,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-196585E,dip-quality-status:core,dip:0002(small scale)
DIP-29066N|refseq:NP_035558|uniprotkb:P60879,DIP-29066N|refseq:NP_035558|uniprotkb:P60879,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196586E,dip-quality-status:core,dip:0002(small scale)
DIP-38518N|refseq:NP_035196|uniprotkb:O54943,DIP-48396N|refseq:NP_068370|uniprotkb:P20393,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-196502E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60822N|uniprotkb:Q8N365,DIP-38519N|refseq:NP_035195|uniprotkb:O35973,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196504E,dip-quality-status:core,dip:0004(small scale)
DIP-60820N|uniprotkb:O70361,DIP-60822N|uniprotkb:Q8N365,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-196505E,dip-quality-status:core,dip:0004(small scale)
DIP-43977N|refseq:NP_031515|uniprotkb:Q9WTL8,DIP-5974N|uniprotkb:P45481,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196506E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29371N|uniprotkb:P68431,DIP-49596N|uniprotkb:Q8R5C8,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196509E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40046N|uniprotkb:P84243,DIP-49596N|uniprotkb:Q8R5C8,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction),DIP-196510E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-5763N|uniprotkb:Q01279,DIP-46968N|refseq:NP_851419|uniprotkb:Q9D1T0,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197004E,dip-quality-status:core,dip:0004(small scale)
DIP-1019N|uniprotkb:Q03137,DIP-42177N|uniprotkb:P15882,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-197009E,dip-quality-status:core,dip:0004(small scale)
DIP-44909N|refseq:NP_036879|uniprotkb:P52631,DIP-29206N|refseq:NP_034240|uniprotkb:P52795,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197014E,dip-quality-status:core,dip:0004(small scale)
DIP-320N|uniprotkb:Q62120,DIP-60983N|refseq:NP_001080948|uniprotkb:O13097,taxid:10090(Mus musculus),taxid:8355(Xenopus laevis),MI:0915(physical association),DIP-197016E,dip-quality-status:core,dip:0004(small scale)
DIP-442N|uniprotkb:P42227,DIP-29206N|refseq:NP_034240|uniprotkb:P52795,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197017E,dip-quality-status:core,dip:0004(small scale)
DIP-49592N|uniprotkb:P03966,DIP-24184N|refseq:NP_004955|uniprotkb:Q13547,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-197031E,dip-quality-status:core,dip:0004(small scale)
DIP-49592N|uniprotkb:P03966,DIP-5998N|uniprotkb:Q92993,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-197032E,dip-quality-status:core,dip:0004(small scale)
DIP-60923N|refseq:NP_034614|uniprotkb:Q60857,DIP-41238N|uniprotkb:Q63ZW7,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-197098E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60923N|refseq:NP_034614|uniprotkb:Q60857,DIP-60924N|uniprotkb:Q8CGF4,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197099E,dip-quality-status:core,dip:0004(small scale)
DIP-32032N|refseq:NP_033173|uniprotkb:Q01405,DIP-60923N|refseq:NP_034614|uniprotkb:Q60857,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-197100E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-41828N|refseq:NP_034150|uniprotkb:Q61327,DIP-31556N|refseq:NP_032738|uniprotkb:Q9Z0J4,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197101E,dip-quality-status:core,dip:0004(small scale)
DIP-41828N|refseq:NP_034150|uniprotkb:Q61327,DIP-41238N|uniprotkb:Q63ZW7,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197102E,dip-quality-status:core,dip:0004(small scale)
DIP-283N|refseq:NP_032863|uniprotkb:Q62083,DIP-60923N|refseq:NP_034614|uniprotkb:Q60857,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197103E,dip-quality-status:core,dip:0004(small scale)
DIP-41430N|uniprotkb:P42859,DIP-32048N|uniprotkb:O88485,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197111E,dip-quality-status:core,dip:0004(small scale)
DIP-32057N|uniprotkb:O08788,DIP-32048N|uniprotkb:O88485,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197112E,dip-quality-status:core,dip:0004(small scale)
DIP-32048N|uniprotkb:O88485,DIP-32510N|refseq:NP_034534|uniprotkb:O35668,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197113E,dip-quality-status:core,dip:0004(small scale)
DIP-41636N|uniprotkb:O88597,DIP-29207N|refseq:NP_034418|uniprotkb:P23242,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-197057E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29065N|refseq:NP_033523|uniprotkb:P63044,DIP-41401N|refseq:NP_033248|uniprotkb:O09044,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197059E,dip-quality-status:core,dip:0004(small scale)
DIP-31950N|refseq:NP_058081|uniprotkb:O35526,DIP-60853N|refseq:NP_075837|uniprotkb:Q9ERB0,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197062E,dip-quality-status:core,dip:0004(small scale)
DIP-60853N|refseq:NP_075837|uniprotkb:Q9ERB0,DIP-29065N|refseq:NP_033523|uniprotkb:P63044,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197063E,dip-quality-status:core,dip:0004(small scale)
DIP-39593N|refseq:NP_001070963|uniprotkb:P26450,DIP-36426N|refseq:NP_033541|uniprotkb:P70315,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197066E,dip-quality-status:core,dip:0004(small scale)
DIP-60858N|refseq:NP_031668|uniprotkb:P31041,DIP-39593N|refseq:NP_001070963|uniprotkb:P26450,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197067E,dip-quality-status:core,dip:0004(small scale)
DIP-39593N|refseq:NP_001070963|uniprotkb:P26450,DIP-60857N|refseq:NP_079940|uniprotkb:Q91VH2,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197068E,dip-quality-status:core,dip:0004(small scale)
DIP-31499N|refseq:NP_032254|uniprotkb:O09106,DIP-37539N|refseq:NP_034013|uniprotkb:P28033,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197082E,dip-quality-status:core,dip:0004(small scale)
DIP-60900N|refseq:NP_001028296|uniprotkb:Q3UFB7,DIP-60541N|refseq:NP_033495|uniprotkb:O70405,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-197088E,dip-quality-status:core,dip:0004(small scale)
